Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name
nuke_comp_template_test_mov_mov,66d6e2f57e6b4b9c2f4bcc97,suraj.umbarkar,None,,pnewspt105.basilic.com,2024/09/03 15:50:37,2024/09/03 15:50:37,2024/09/03 15:51:11,2d_pool,2d_group,50,1017-1043,27,1,Nuke,1,8847,0,0,1,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,1087954944,371708544,371708544,10 %,2 %,2 %,177637,8881805,0,0,0,
Removed_SL_Gloves_v006.nk,66d6e7147e6b4b9c2f4bccc1,sandeep.tapkir,,,pnewspt106,2024/09/03 16:08:12,2024/09/03 16:08:13,2024/09/03 16:09:24,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,14,00:00:01:10,00:00:15:37,00:00:00:58,00:00:00:59,00:00:00:46,00:00:00:02,00:00:00:02,00:00:14:51,00:00:00:55,00:00:00:56,00:00:14:51,00:00:00:55,00:00:00:56,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,3857356818,241084801,244525569,3007897600,817301416,885773888,41 %,2 %,1 %,5174285,255973041,0,0,0,
Removed_SL_Gloves_v006.nk,66d6e9817e6b4b9c2f4bccf7,sandeep.tapkir,,,pnewspt106,2024/09/03 16:18:33,2024/09/03 16:18:34,2024/09/03 16:19:51,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,13,00:00:01:17,00:00:15:30,00:00:00:58,00:00:00:59,00:00:00:46,00:00:00:02,00:00:00:02,00:00:14:44,00:00:00:55,00:00:00:56,00:00:14:44,00:00:00:55,00:00:00:56,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,3857125715,241070357,244525570,3023450112,1038471316,999968256,97 %,2 %,2 %,6455891,253267689,0,0,0,
Removed_SL_Gloves_v006.nk,66d6f3937e6b4b9c2f4bcd8e,sandeep.tapkir,,,pnewspt106,2024/09/03 17:01:31,2024/09/03 17:01:31,2024/09/03 17:02:35,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,11,00:00:01:03,00:00:10:41,00:00:00:40,00:00:00:38,00:00:01:21,00:00:00:05,00:00:00:03,00:00:09:20,00:00:00:35,00:00:00:33,00:00:09:20,00:00:00:35,00:00:00:33,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,3857194890,241074680,244522016,3038658560,938954540,984512384,58 %,3 %,2 %,5129161,151777801,0,0,0,
Removed_SL_Gloves_v006.nk,66d71c237e6b4b9c2f4bcf71,sandeep.tapkir,,,pnewspt106,2024/09/03 19:54:35,2024/09/03 19:54:36,2024/09/03 19:55:39,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,13,00:00:01:03,00:00:12:47,00:00:00:47,00:00:00:48,00:00:00:46,00:00:00:02,00:00:00:02,00:00:12:01,00:00:00:45,00:00:00:45,00:00:12:01,00:00:00:45,00:00:00:45,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,3857972719,241123294,244564731,4392808448,1018238896,821333376,66 %,2 %,2 %,4589802,205679475,0,0,0,
Removed_SL_Gloves_v006.nk,66d728f57e6b4b9c2f4bd013,sandeep.tapkir,,,pnewspt106,2024/09/03 20:49:17,2024/09/03 20:49:18,2024/09/03 20:51:24,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,6,00:00:02:06,00:00:11:49,00:00:00:44,00:00:00:45,00:00:00:33,00:00:00:02,00:00:00:02,00:00:11:11,00:00:00:41,00:00:00:42,00:00:11:11,00:00:00:41,00:00:00:42,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,3857737574,241108598,244557013,6168059904,2082172128,2708186112,30 %,2 %,2 %,5127806,185891273,0,0,0,
Removed_SL_Gloves_v006.nk,66d739697e6b4b9c2f4bd0a1,sandeep.tapkir,,,pnewspt106,2024/09/03 21:59:29,2024/09/03 21:59:30,2024/09/03 22:00:17,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,13,00:00:00:47,00:00:09:42,00:00:00:36,00:00:00:35,00:00:00:45,00:00:00:02,00:00:00:02,00:00:08:56,00:00:00:33,00:00:00:32,00:00:08:56,00:00:00:33,00:00:00:32,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,3857717291,241107330,244611294,3994664960,916542624,921519104,52 %,1 %,1 %,2597863,144838429,0,0,0,
SBA-1995_prep_SR_robotic_hand_v021.nk,66d607207e6b4b9c2f4bbf55,narayan.patil,,,pnewspt086,2024/09/03 0:12:40,2024/09/03 0:12:41,2024/09/03 0:14:55,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,7929474,0,0,15,00:00:02:14,00:00:32:30,00:00:00:12,00:00:00:12,00:00:01:05,00:00:00:00,00:00:00:00,00:00:30:11,00:00:00:11,00:00:00:11,00:00:30:11,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,3725159884,23727133,23844987,7427153920,1105285139,1131453568,100 %,15 %,14 %,55303484,366880799,0,0,0,
SBA-1995_prep_SR_robotic_hand_v023.nk,66d6ec347e6b4b9c2f4bcd1e,narayan.patil,,,pnewspt086,2024/09/03 16:30:04,2024/09/03 16:30:05,2024/09/03 16:32:25,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,8090340,0,0,15,00:00:02:19,00:00:34:23,00:00:00:13,00:00:00:12,00:00:00:52,00:00:00:00,00:00:00:00,00:00:32:16,00:00:00:12,00:00:00:11,00:00:32:16,00:00:00:12,00:00:00:11,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,3722344583,23709201,23824333,7624159232,1023080055,1014205952,100 %,3 %,2 %,13310771,423744192,0,0,0,
SBA-1995_prep_SR_robotic_hand_v023.nk,66d6f0727e6b4b9c2f4bcd54,narayan.patil,,,pnewspt086,2024/09/03 16:48:10,2024/09/03 16:48:12,2024/09/03 16:50:19,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,8089691,0,0,15,00:00:02:06,00:00:30:06,00:00:00:11,00:00:00:10,00:00:00:51,00:00:00:00,00:00:00:00,00:00:28:01,00:00:00:10,00:00:00:09,00:00:28:01,00:00:00:10,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,3722952136,23713070,23822989,7927312384,1032157055,1051847680,99 %,4 %,2 %,13388150,349618002,0,0,0,
SBA-1995_prep_SR_robotic_hand_v023.nk,66d7118e7e6b4b9c2f4bcee6,narayan.patil,,,pnewspt086,2024/09/03 19:09:26,2024/09/03 19:09:27,2024/09/03 19:11:34,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,8187652,0,0,16,00:00:02:06,00:00:32:00,00:00:00:12,00:00:00:11,00:00:00:54,00:00:00:00,00:00:00:00,00:00:29:52,00:00:00:11,00:00:00:10,00:00:29:52,00:00:00:11,00:00:00:10,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:00,3720122510,23695047,23733475,7486664704,968502967,951991424,97 %,4 %,2 %,14544857,380158454,0,0,0,
SBA-1995_prep_SR_robotic_hand_v026.nk,66d74be87e6b4b9c2f4bd179,narayan.patil,,,pnewspt086,2024/09/03 23:18:24,2024/09/03 23:18:25,2024/09/03 23:20:21,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,8326636,0,0,15,00:00:01:56,00:00:28:52,00:00:00:11,00:00:00:10,00:00:00:53,00:00:00:00,00:00:00:00,00:00:26:44,00:00:00:10,00:00:00:09,00:00:26:44,00:00:00:10,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,3720155841,23695260,23728561,7417880576,1047893721,1046280448,100 %,3 %,2 %,12831251,331340319,0,0,0,
SBA-1995_sl_v06.nk,66d613987e6b4b9c2f4bc043,sagar.misal,,,pnewspt101,2024/09/03 1:05:52,2024/09/03 1:05:52,2024/09/03 1:07:09,none,none,50,993-1074,82,9,Nuke,0,0,0,1,6,00:00:01:17,00:00:07:40,00:00:00:51,00:00:00:58,00:00:00:26,00:00:00:02,00:00:00:02,00:00:07:13,00:00:00:48,00:00:00:55,00:00:07:13,00:00:00:48,00:00:00:55,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:13,00:00:00:00,2060136358,228904039,250046513,10178727936,2689796736,2952591872,98 %,7 %,3 %,8987536,121990809,0,0,0,
SBA-1995_sl_v08.nk,66d750027e6b4b9c2f4bd1c7,sagar.misal,,,pnewspt101,2024/09/03 23:35:54,2024/09/03 23:35:54,2024/09/03 23:37:46,none,none,50,993-1074,82,9,Nuke,0,0,0,0,7,00:00:01:51,00:00:12:54,00:00:01:26,00:00:01:30,00:00:00:33,00:00:00:03,00:00:00:02,00:00:12:21,00:00:01:22,00:00:01:27,00:00:12:21,00:00:01:22,00:00:01:27,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,4118886551,457654061,500081471,10902650880,3668193920,3692572160,99 %,8 %,6 %,10114518,167063344,0,0,0,
SBA-1995_v011.nk,66d603b47e6b4b9c2f4bbf1a,kunal.bhopale,,,pnewspt085,2024/09/02 23:58:04,2024/09/02 23:58:05,2024/09/03 0:02:07,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,2699179,0,0,15,00:00:04:02,00:00:58:18,00:00:00:22,00:00:00:22,00:00:01:29,00:00:00:00,00:00:00:00,00:00:55:35,00:00:00:21,00:00:00:20,00:00:55:35,00:00:00:21,00:00:00:20,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:23,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,7603391417,48429244,48623632,41910546432,5839239068,5641738752,100 %,28 %,29 %,230697254,811432575,0,0,0,
SBA-1995_v015.nk,66d70c007e6b4b9c2f4bce97,kunal.bhopale,,,pnewspt085,2024/09/03 18:45:44,2024/09/03 18:45:46,2024/09/03 18:48:41,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,1581421,0,0,17,00:00:02:55,00:00:46:56,00:00:00:17,00:00:00:14,00:00:00:52,00:00:00:00,00:00:00:00,00:00:44:49,00:00:00:17,00:00:00:13,00:00:44:49,00:00:00:17,00:00:00:13,00:00:00:17,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:15,00:00:00:00,00:00:00:14,00:00:00:14,00:00:00:00,00:00:00:00,3685538858,23474769,23275694,44344438784,4992861570,4243373056,100 %,20 %,22 %,119160451,621267088,0,0,0,
te903_0063_prep_removeglow_v013.nk,66d751cf7e6b4b9c2f4bd1dd,sudarshan.kale,,,pnewspt096,2024/09/03 23:43:35,2024/09/03 23:43:36,2024/09/03 23:46:19,2d_pool,2d_group,1,1001-1119,119,119,Nuke,1,3460685,0,0,17,00:00:02:42,00:00:44:01,00:00:00:22,00:00:00:17,00:00:00:51,00:00:00:00,00:00:00:00,00:00:42:13,00:00:00:21,00:00:00:16,00:00:42:13,00:00:00:21,00:00:00:16,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,5162155270,43379456,42996275,7505051648,535116831,455204032,38 %,1 %,1 %,7762447,615077633,0,0,0,
TRK2202_003_0035_v016.nk,66d607837e6b4b9c2f4bbf6a,kailash.saw,,,pnewspt094,2024/09/03 0:14:19,2024/09/03 0:14:46,2024/09/03 0:17:42,2d_pool,2d_group,1,1001-1089,89,89,Nuke,1,2315699,0,21,9,00:00:02:56,00:00:26:15,00:00:00:17,00:00:00:12,00:00:02:30,00:00:00:01,00:00:00:00,00:00:23:17,00:00:00:15,00:00:00:06,00:00:23:17,00:00:00:15,00:00:00:06,00:00:00:17,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:13,00:00:00:00,00:00:00:07,00:00:00:07,00:00:04:39,00:00:00:00,2671645217,30018485,29324509,6189674496,1917263266,1473493120,98 %,6 %,1 %,11587632,353531010,0,0,0,
TRK2202_003_0035_v016.nk,66d60ae87e6b4b9c2f4bbfac,kailash.saw,,,pnewspt094,2024/09/03 0:28:48,2024/09/03 0:28:48,2024/09/03 0:30:57,2d_pool,2d_group,1,1001-1089,89,89,Nuke,1,2316014,0,16,12,00:00:02:09,00:00:24:34,00:00:00:16,00:00:00:09,00:00:01:26,00:00:00:00,00:00:00:00,00:00:22:37,00:00:00:15,00:00:00:06,00:00:22:37,00:00:00:15,00:00:00:06,00:00:00:16,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:10,00:00:00:00,00:00:00:07,00:00:00:07,00:00:02:34,00:00:00:00,2671222082,30013731,29321191,6240882688,2154946368,1539102336,99 %,6 %,1 %,10183624,337584659,0,0,0,
TRK2202_003_0035_v019.nk,66d60f017e6b4b9c2f4bbff6,sudarshan.kale,,,pnewspt096,2024/09/03 0:46:17,2024/09/03 0:46:17,2024/09/03 0:47:41,2d_pool,2d_group,1,1001-1089,89,89,Nuke,1,2400473,0,0,15,00:00:01:23,00:00:19:24,00:00:00:13,00:00:00:12,00:00:01:06,00:00:00:00,00:00:00:00,00:00:17:38,00:00:00:11,00:00:00:11,00:00:17:38,00:00:00:11,00:00:00:11,00:00:00:13,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,5940071206,66742373,66672951,3616448512,1063515765,1069721344,99 %,23 %,22 %,47939426,200775636,0,0,0,
TRK2202_003_0035_v020.nk,66d6131f7e6b4b9c2f4bc02d,sudarshan.kale,,,pnewspt096,2024/09/03 1:03:50,2024/09/03 1:03:52,2024/09/03 1:05:16,2d_pool,2d_group,1,1001-1089,89,89,Nuke,1,2426696,0,0,15,00:00:01:24,00:00:19:51,00:00:00:13,00:00:00:12,00:00:00:48,00:00:00:00,00:00:00:00,00:00:18:23,00:00:00:12,00:00:00:11,00:00:18:23,00:00:00:12,00:00:00:11,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,5940068169,66742338,66672952,3643756544,1058420833,1148563456,99 %,24 %,26 %,51010954,220399589,0,0,0,
TRK2202_031_0020_prep_Removeset_v014.nk,66d691c07e6b4b9c2f4bc610,akshay.deshmukh,,,pnewspt081,2024/09/03 10:04:08,2024/09/03 10:04:09,2024/09/03 10:09:50,2d_pool,2d_group,100,1001-1214,214,214,Nuke,0,0,0,0,19,00:00:05:41,00:01:46:51,00:00:00:29,00:00:00:29,00:00:01:38,00:00:00:00,00:00:00:00,00:01:43:40,00:00:00:29,00:00:00:28,00:01:43:40,00:00:00:29,00:00:00:28,00:00:00:29,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:30,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:00,00:00:00:00,15531366032,72576476,72706749,10260946944,1249185469,1255301760,99 %,3 %,3 %,62050947,1648162026,0,0,0,
TRK2202_031_0020_prep_Removeset_v015.nk,66d69ba57e6b4b9c2f4bc68b,akshay.deshmukh,,,pnewspt081,2024/09/03 10:46:21,2024/09/03 10:46:21,2024/09/03 10:52:53,2d_pool,2d_group,100,1001-1214,214,214,Nuke,0,0,0,1,16,00:00:06:32,00:01:42:54,00:00:00:28,00:00:00:28,00:00:01:12,00:00:00:00,00:00:00:00,00:01:39:52,00:00:00:28,00:00:00:27,00:01:39:52,00:00:00:28,00:00:00:27,00:00:00:28,00:00:00:00,00:00:00:28,00:00:00:28,00:00:00:29,00:00:00:00,00:00:00:28,00:00:00:28,00:00:00:40,00:00:00:00,15531368653,72576489,72706730,10925887488,1283735004,1259234688,96 %,3 %,3 %,60790285,1577411817,0,0,0,
TRK2202_031_0020_prep_Removeset_v015.nk,66d6a20e7e6b4b9c2f4bc8c3,akshay.deshmukh,,,pnewspt081,2024/09/03 11:13:42,2024/09/03 11:13:43,2024/09/03 11:14:56,2d_pool,2d_group,100,1105-1125,21,21,Nuke,0,0,0,0,10,00:00:01:12,00:00:11:56,00:00:00:34,00:00:00:34,00:00:01:46,00:00:00:05,00:00:00:06,00:00:10:08,00:00:00:28,00:00:00:28,00:00:10:08,00:00:00:28,00:00:00:28,00:00:00:34,00:00:00:05,00:00:00:28,00:00:00:28,00:00:00:35,00:00:00:07,00:00:00:29,00:00:00:29,00:00:00:00,00:00:00:00,1514247384,72107018,72169354,10354151424,1188766473,1102420864,97 %,2 %,1 %,4408691,158095414,0,0,0,
TRK2202_031_0020_prep_Removeset_v016.nk,66d6a4497e6b4b9c2f4bc90c,akshay.deshmukh,,,pnewspt081,2024/09/03 11:23:13,2024/09/03 11:23:14,2024/09/03 11:29:27,2d_pool,2d_group,100,1001-1214,214,214,Nuke,0,0,0,0,16,00:00:06:12,00:01:38:44,00:00:00:27,00:00:00:27,00:00:00:48,00:00:00:00,00:00:00:00,00:01:36:06,00:00:00:26,00:00:00:26,00:01:36:06,00:00:00:26,00:00:00:26,00:00:00:27,00:00:00:00,00:00:00:26,00:00:00:26,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:00,00:00:00:00,15531372726,72576508,72706729,11105624064,1250177744,1286541696,99 %,4 %,3 %,62058271,1528149950,0,0,0,
TRK2202_031_0020_prep_Removeset_v020.nk,66d6b9217e6b4b9c2f4bca4b,akshay.deshmukh,,,pnewspt081,2024/09/03 12:52:09,2024/09/03 12:52:10,2024/09/03 12:56:37,2d_pool,2d_group,50,1001-1214,214,214,Nuke,0,0,0,0,26,00:00:04:26,00:01:52:29,00:00:00:31,00:00:00:31,00:00:01:39,00:00:00:00,00:00:00:00,00:01:49:42,00:00:00:30,00:00:00:30,00:01:49:42,00:00:00:30,00:00:00:30,00:00:00:31,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:32,00:00:00:00,00:00:00:31,00:00:00:31,00:00:00:00,00:00:00:00,15531369306,72576492,72706716,11148173312,1330128914,1306523648,97 %,4 %,5 %,71965572,1750587938,0,0,0,
TRK2202_031_0020_prep_Removeset_v021.nk,66d6bdc77e6b4b9c2f4bca94,akshay.deshmukh,,,pnewspt081,2024/09/03 13:11:59,2024/09/03 13:12:00,2024/09/03 13:18:27,2d_pool,2d_group,50,1001-1214,214,214,Nuke,0,0,0,2,16,00:00:06:27,00:01:41:11,00:00:00:28,00:00:00:27,00:00:00:53,00:00:00:00,00:00:00:00,00:01:38:27,00:00:00:27,00:00:00:26,00:01:38:27,00:00:00:27,00:00:00:26,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:01:00,00:00:00:00,15531369768,72576494,72706714,11197718528,1325453873,1313770112,98 %,4 %,4 %,68299636,1556998841,0,0,0,
TRK2202_031_0020_prep_Removeset_v022.nk,66d6c3617e6b4b9c2f4bcae3,akshay.deshmukh,,,pnewspt081,2024/09/03 13:35:53,2024/09/03 13:35:54,2024/09/03 13:42:18,2d_pool,2d_group,100,1001-1214,214,214,Nuke,0,0,0,2,16,00:00:06:23,00:01:40:57,00:00:00:28,00:00:00:27,00:00:00:54,00:00:00:00,00:00:00:00,00:01:38:14,00:00:00:27,00:00:00:26,00:01:38:14,00:00:00:27,00:00:00:26,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:01:06,00:00:00:00,15531369728,72576494,72706714,11116445696,1269955725,1301584512,92 %,4 %,4 %,66183517,1572784546,0,0,0,
TRK2202_031_0020_prep_Removeset_v024.nk,66d6d1037e6b4b9c2f4bcb9b,akshay.deshmukh,,,pnewspt081,2024/09/03 14:34:03,2024/09/03 14:34:03,2024/09/03 14:35:12,2d_pool,2d_group,100,1070-1100,31,31,Nuke,0,0,0,0,14,00:00:01:09,00:00:15:59,00:00:00:30,00:00:00:30,00:00:00:48,00:00:00:01,00:00:00:02,00:00:15:03,00:00:00:29,00:00:00:28,00:00:15:03,00:00:00:29,00:00:00:28,00:00:00:30,00:00:00:01,00:00:00:29,00:00:00:29,00:00:00:31,00:00:00:03,00:00:00:29,00:00:00:29,00:00:00:00,00:00:00:00,2287522083,73791034,73833815,9810616320,1171042944,1136995328,86 %,2 %,1 %,6880154,236294200,0,0,0,
TRK2202_031_0020_prep_Removeset_v024.nk,66d6d5b07e6b4b9c2f4bcbfd,akshay.deshmukh,,,pnewspt081,2024/09/03 14:53:59,2024/09/03 14:54:00,2024/09/03 14:57:06,2d_pool,2d_group,50,1001-1214,214,214,Nuke,0,0,0,0,37,00:00:03:05,00:01:52:51,00:00:00:31,00:00:00:30,00:00:02:37,00:00:00:00,00:00:00:00,00:01:49:15,00:00:00:30,00:00:00:30,00:01:49:15,00:00:00:30,00:00:00:30,00:00:00:31,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:31,00:00:00:00,00:00:00:31,00:00:00:31,00:00:00:00,00:00:00:00,15531371670,72576503,72706733,11161346048,1304521889,1293063808,94 %,4 %,4 %,76645861,1753672080,0,0,0,
TRK2202_031_0020_prep_srcrew_v009.nk,66d669777e6b4b9c2f4bc44a,naveen.gupta,,,pnewspt096,2024/09/03 7:12:14,2024/09/03 7:12:17,2024/09/03 7:13:20,2d_pool,2d_group,50,1001-1214,214,22,Nuke,0,0,0,0,11,00:00:01:03,00:00:11:16,00:00:00:30,00:00:00:30,00:00:01:06,00:00:00:03,00:00:00:02,00:00:10:07,00:00:00:27,00:00:00:27,00:00:10:07,00:00:00:27,00:00:00:27,00:00:00:03,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,7355291179,334331417,345116077,1858035712,600418596,581867840,30 %,1 %,1 %,2440121,156695370,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jobs: 104,Tasks: 6760,Frames: 11954,Total Clock Render Time: 00d 03h 42m 41s,Total Task Render Time: 01d 21h 38m 07s,Total Output File Size: 310.959 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
