Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name
com_0310_prep_carpet_v016.nk,66d2c04a7e6b4b9c2f4b9a5b,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 12:33:37,2024/08/31 12:33:38,2024/08/31 12:35:53,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,1380513,0,0,8,00:00:02:15,00:00:16:56,00:00:01:32,00:00:01:23,00:00:00:41,00:00:00:03,00:00:00:02,00:00:16:14,00:00:01:28,00:00:01:19,00:00:16:14,00:00:01:28,00:00:01:19,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,10221494272,4213982266,4180749312,99 %,41 %,43 %,121719145,276585857,0,0,0,
com_0310_prep_carpet_v016.nk,66d2d93f7e6b4b9c2f4b9b5c,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 14:20:07,2024/08/31 14:20:08,2024/08/31 14:22:18,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,1545688,0,0,8,00:00:02:10,00:00:16:39,00:00:01:30,00:00:01:24,00:00:00:30,00:00:00:02,00:00:00:02,00:00:16:08,00:00:01:28,00:00:01:21,00:00:16:08,00:00:01:28,00:00:01:21,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,10726965248,4220749090,4177078528,99 %,43 %,45 %,131773508,279644246,0,0,0,
com_0310_prep_carpet_v016.nkversion_sg,66d2c0587e6b4b9c2f4b9a65,akshay.basarge,,,pnewspt098,2024/08/31 12:33:52,2024/08/31 12:38:53,2024/08/31 12:39:10,ingestion_pool,none,50,1,1,1,Python,1,2926,0,0,1,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:17,00:00:00:02,00:00:00:14,00:00:00:14,00:00:00:18,00:00:00:03,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,0,0,0,194314240,176329936,176329936,1 %,1 %,1 %,37934,3793364,0,0,0,
com_0310_prep_carpet_v016.nkversion_sg,66d2d94c7e6b4b9c2f4b9b69,akshay.basarge,,,pnewspt098,2024/08/31 14:20:20,2024/08/31 14:23:47,2024/08/31 14:24:02,ingestion_pool,none,50,1,1,1,Python,1,2947,0,0,1,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:14,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:15,00:00:00:03,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,0,0,0,196210688,177951168,177951168,1 %,1 %,1 %,21442,2144103,0,0,0,
com_0310_prep_carpet_v018.nk,66d2dffc7e6b4b9c2f4b9c09,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 14:48:52,2024/08/31 14:48:52,2024/08/31 14:51:01,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,1556384,0,0,8,00:00:02:08,00:00:16:19,00:00:01:29,00:00:01:22,00:00:00:31,00:00:00:02,00:00:00:02,00:00:15:47,00:00:01:26,00:00:01:19,00:00:15:47,00:00:01:26,00:00:01:19,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,10532708352,4096360564,4062843648,100 %,45 %,46 %,133889819,275080866,0,0,0,
com_0310_prep_carpet_v018.nk,66d2f01a7e6b4b9c2f4b9da4,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 15:57:37,2024/08/31 15:57:38,2024/08/31 15:59:54,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,1541376,0,0,8,00:00:02:15,00:00:17:05,00:00:01:33,00:00:01:25,00:00:00:29,00:00:00:02,00:00:00:02,00:00:16:35,00:00:01:30,00:00:01:22,00:00:16:35,00:00:01:30,00:00:01:22,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,10882203648,4490782149,4456480256,99 %,43 %,43 %,139585827,295056332,0,0,0,
com_0310_prep_carpet_v018.nk,66d2f4b97e6b4b9c2f4b9e24,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 16:17:21,2024/08/31 16:17:22,2024/08/31 16:19:35,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,1688198,0,0,9,00:00:02:13,00:00:17:44,00:00:01:36,00:00:01:31,00:00:00:30,00:00:00:02,00:00:00:02,00:00:17:14,00:00:01:34,00:00:01:28,00:00:17:14,00:00:01:34,00:00:01:28,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,10898567168,4469477620,4540477952,100 %,42 %,41 %,142021730,305648747,0,0,0,
com_0310_prep_carpet_v018.nkversion_sg,66d2e0077e6b4b9c2f4b9c17,akshay.basarge,,,pnewspt098,2024/08/31 14:49:03,2024/08/31 14:52:25,2024/08/31 14:52:34,ingestion_pool,none,50,1,1,1,Python,1,2948,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,194007040,179819520,179819520,1 %,1 %,1 %,12425,1242490,0,0,0,
com_0310_prep_carpet_v018.nkversion_sg,66d2f0267e6b4b9c2f4b9db1,akshay.basarge,,,pnewspt098,2024/08/31 15:57:50,2024/08/31 16:01:26,2024/08/31 16:01:37,ingestion_pool,none,50,1,1,1,Python,1,2948,0,0,1,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:10,00:00:00:02,00:00:00:07,00:00:00:07,00:00:00:11,00:00:00:03,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,196292608,181406720,181406720,0 %,0 %,0 %,0,0,0,0,0,
com_0310_prep_carpet_v018.nkversion_sg,66d2f4c77e6b4b9c2f4b9e33,akshay.basarge,,,pnewspt098,2024/08/31 16:17:35,2024/08/31 16:21:38,2024/08/31 16:21:47,ingestion_pool,none,50,1,1,1,Python,1,2948,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,193974272,179289600,179289600,1 %,1 %,1 %,12419,1241856,0,0,0,
com_0310_prep_carpet_v019.nk,66d3152a7e6b4b9c2f4b9fb4,akshay.basarge,,,pnewspt098.basilic.com,2024/08/31 18:35:46,2024/08/31 18:35:46,2024/08/31 18:37:47,2d_pool,2d_group,50,1001-1050,50,5,Nuke,1,1840726,0,0,4,00:00:02:00,00:00:07:38,00:00:01:31,00:00:01:26,00:00:00:13,00:00:00:02,00:00:00:02,00:00:07:24,00:00:01:28,00:00:01:23,00:00:07:24,00:00:01:28,00:00:01:23,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,9744416768,4444631398,4346124800,100 %,45 %,46 %,60689982,132259782,0,0,0,
com_0310_prep_sltennisballremove_v005.nk,66d2ad957e6b4b9c2f4b9897,suraj.umbarkar,,,pnewspt105.basilic.com,2024/08/31 11:13:48,2024/08/31 11:13:50,2024/08/31 11:14:43,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,16393088,0,0,8,00:00:00:52,00:00:06:37,00:00:00:36,00:00:00:35,00:00:00:32,00:00:00:02,00:00:00:03,00:00:06:04,00:00:00:33,00:00:00:32,00:00:06:04,00:00:00:33,00:00:00:32,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,10837385216,1964488942,2067120128,94 %,7 %,6 %,7174065,102285853,0,0,0,
com_0310_prep_sltennisballremove_v005.nkversion_sg,66d2ada77e6b4b9c2f4b98a4,suraj.umbarkar,,,pnewspt105,2024/08/31 11:14:06,2024/08/31 11:16:02,2024/08/31 11:16:12,ingestion_pool,none,50,1,1,1,Python,1,3038,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,196218880,185721344,185721344,1 %,1 %,1 %,12603,1260231,0,0,0,
com_0310_prep_sltennisballremove_v007.nk,66d2e4ae7e6b4b9c2f4b9c7b,suraj.umbarkar,,,pnewspt105.basilic.com,2024/08/31 15:08:53,2024/08/31 15:16:43,2024/08/31 15:17:52,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,16677455,0,0,8,00:00:01:09,00:00:09:09,00:00:00:49,00:00:00:50,00:00:01:01,00:00:00:05,00:00:00:06,00:00:08:07,00:00:00:44,00:00:00:44,00:00:08:07,00:00:00:44,00:00:00:44,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:06,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,15250206720,4514861661,3694795520,98 %,10 %,11 %,13392808,136382967,0,0,0,
com_0310_prep_sltennisballremove_v007.nkversion_sg,66d2e4ba7e6b4b9c2f4b9c7d,suraj.umbarkar,,,pnewspt105,2024/08/31 15:09:06,2024/08/31 15:21:09,2024/08/31 15:21:19,ingestion_pool,none,50,1,1,1,Python,1,3044,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,195657728,181033472,181033472,1 %,1 %,1 %,12476,1247559,0,0,0,
com_0310_prep_srtenninsball_v001.nk,66d283ee7e6b4b9c2f4b966b,naveen.gupta,,,pnewspt096.basilic.com,2024/08/31 8:16:06,2024/08/31 8:16:06,2024/08/31 8:16:55,2d_pool,2d_group,50,1001-1102,102,11,Nuke,1,7485677,0,0,9,00:00:00:49,00:00:06:43,00:00:00:36,00:00:00:36,00:00:00:31,00:00:00:02,00:00:00:02,00:00:06:11,00:00:00:33,00:00:00:33,00:00:06:11,00:00:00:33,00:00:00:33,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,10426466304,1145708599,1029088192,97 %,3 %,2 %,3388145,97073509,0,0,0,
com_0310_prep_srtenninsball_v004.nk,66d2c0307e6b4b9c2f4b9a4f,naveen.gupta,,,pnewspt096,2024/08/31 12:33:12,2024/08/31 12:33:13,2024/08/31 12:34:34,2d_pool,2d_group,50,1001-1102,102,11,Nuke,0,0,0,0,6,00:00:01:21,00:00:07:50,00:00:00:42,00:00:00:39,00:00:00:28,00:00:00:02,00:00:00:02,00:00:07:21,00:00:00:40,00:00:00:36,00:00:07:21,00:00:00:40,00:00:00:36,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4121414290,374674026,401733886,15709769728,2703073323,2604195328,98 %,8 %,8 %,10489551,128501052,0,0,0,
com_0310_prep_srtenninsball_v005.nk,66d2dfc17e6b4b9c2f4b9bf7,naveen.gupta,,,pnewspt096,2024/08/31 14:47:53,2024/08/31 14:47:53,2024/08/31 14:49:10,2d_pool,2d_group,50,1001-1102,102,11,Nuke,0,0,0,0,7,00:00:01:16,00:00:07:56,00:00:00:43,00:00:00:39,00:00:00:28,00:00:00:02,00:00:00:02,00:00:07:27,00:00:00:40,00:00:00:36,00:00:07:27,00:00:00:40,00:00:00:36,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4121316034,374665094,401727463,16279113728,2941249521,2827736832,89 %,7 %,9 %,9168491,123457491,0,0,0,
com_0310_prep_srtenninsball_v005.nk,66d2ea4b7e6b4b9c2f4b9d04,naveen.gupta,,,pnewspt096,2024/08/31 15:32:50,2024/08/31 15:32:52,2024/08/31 15:34:17,2d_pool,2d_group,50,1001-1102,102,11,Nuke,0,0,0,0,7,00:00:01:24,00:00:09:17,00:00:00:50,00:00:00:48,00:00:00:29,00:00:00:02,00:00:00:02,00:00:08:48,00:00:00:48,00:00:00:45,00:00:08:48,00:00:00:48,00:00:00:45,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,4119819095,374529008,401589748,16566099968,3520871546,3666595328,95 %,6 %,6 %,9117892,153320872,0,0,0,
com_0320_prep_groundcleanup_v011.nk,66d212e77e6b4b9c2f4b915f,manjunatha.n,,,pnewspt100,2024/08/31 0:13:51,2024/08/31 0:13:52,2024/08/31 0:20:55,2d_pool,2d_group,100,1001-1140,140,140,Nuke,0,0,0,0,15,00:00:07:03,00:01:41:27,00:00:00:43,00:00:00:41,00:00:00:49,00:00:00:00,00:00:00:00,00:01:39:30,00:00:00:42,00:00:00:40,00:01:39:30,00:00:00:42,00:00:00:40,00:00:00:43,00:00:00:00,00:00:00:42,00:00:00:42,00:00:00:42,00:00:00:00,00:00:00:41,00:00:00:41,00:00:00:00,00:00:04:38,2657599311,18982852,18932589,20230385664,2877911898,2561625600,99 %,4 %,2 %,97227942,1651959661,0,0,0,
com_0320_prep_groundcleanup_v011.nk,66d216777e6b4b9c2f4b91c3,manjunatha.n,,,pnewspt100,2024/08/31 0:29:03,2024/08/31 0:29:03,2024/08/31 0:31:40,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,4,00:00:02:36,00:00:08:52,00:00:01:16,00:00:00:43,00:00:00:18,00:00:00:02,00:00:00:02,00:00:08:34,00:00:01:13,00:00:00:40,00:00:08:34,00:00:01:13,00:00:00:40,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,2658900705,379842957,376273258,25899589632,5920202733,2311850496,99 %,10 %,6 %,20789690,145856383,0,0,0,
com_0320_prep_groundcleanup_v018.nk,66d22c517e6b4b9c2f4b932c,manjunatha.n,,,pnewspt100,2024/08/31 2:02:17,2024/08/31 2:02:18,2024/08/31 2:08:06,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,3,00:00:05:48,00:00:13:29,00:00:01:55,00:00:00:55,00:00:00:19,00:00:00:02,00:00:00:02,00:00:13:10,00:00:01:52,00:00:00:52,00:00:13:10,00:00:01:52,00:00:00:52,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,2672251591,381750227,382144502,36978991104,7764657481,2852796416,99 %,7 %,5 %,21706499,243063220,0,0,0,
com_0320_prep_groundcleanup_v018.nk,66d2342b7e6b4b9c2f4b9387,manjunatha.n,,,pnewspt100,2024/08/31 2:35:47,2024/08/31 2:35:47,2024/08/31 2:41:30,2d_pool,2d_group,100,1001-1050,50,3,Nuke,0,0,0,0,2,00:00:05:42,00:00:09:49,00:00:03:16,00:00:02:56,00:00:00:08,00:00:00:02,00:00:00:02,00:00:09:41,00:00:03:13,00:00:02:53,00:00:09:41,00:00:03:13,00:00:02:53,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,952777161,317592387,378602780,35643084800,14962085376,14175502336,99 %,12 %,10 %,19865201,163507232,0,0,0,
com_0320_prep_groundcleanup_v019.nk,66d23ca07e6b4b9c2f4b93e8,manjunatha.n,,,pnewspt100,2024/08/31 3:11:52,2024/08/31 3:11:53,2024/08/31 3:26:35,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,2,00:00:14:42,00:00:27:55,00:00:03:59,00:00:01:04,00:00:00:18,00:00:00:02,00:00:00:02,00:00:27:36,00:00:03:56,00:00:01:01,00:00:27:36,00:00:03:56,00:00:01:01,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,2676003460,382286208,382144504,35583639552,8609467830,2736700928,97 %,5 %,4 %,26525355,514512676,0,0,0,
com_0320_prep_tattooremoved_v024.nk,66d29aa27e6b4b9c2f4b976a,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 9:52:58,2024/08/31 9:52:59,2024/08/31 9:57:19,2d_pool,2d_group,50,1001-1140,140,14,Nuke,1,17222619,0,0,5,00:00:04:19,00:00:18:50,00:00:01:20,00:00:00:57,00:00:00:42,00:00:00:03,00:00:00:02,00:00:18:08,00:00:01:17,00:00:00:54,00:00:18:08,00:00:01:17,00:00:00:54,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,28702089216,4049664932,2066873216,98 %,7 %,6 %,25410275,321755804,0,0,0,
com_0320_prep_tattooremoved_v024.nkversion_sg,66d29aad7e6b4b9c2f4b977a,yogesh.kate,,,pnewspt079,2024/08/31 9:53:09,2024/08/31 9:59:42,2024/08/31 9:59:55,ingestion_pool,none,50,1,1,1,Python,1,2956,0,0,1,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:12,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:13,00:00:00:03,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,194043904,176354640,176354640,1 %,1 %,1 %,21264,2126362,0,0,0,
com_0320_prep_tattooremoved_v026.nk,66d2a8957e6b4b9c2f4b9855,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 10:52:29,2024/08/31 10:52:30,2024/08/31 10:57:26,2d_pool,2d_group,50,1001-1140,140,14,Nuke,1,17324085,0,0,5,00:00:04:56,00:00:23:37,00:00:01:41,00:00:01:13,00:00:00:41,00:00:00:02,00:00:00:02,00:00:22:56,00:00:01:38,00:00:01:10,00:00:22:56,00:00:01:38,00:00:01:10,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:08,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,39772127232,4980701961,2621249792,97 %,7 %,7 %,26920493,408731567,0,0,0,
com_0320_prep_tattooremoved_v026.nk,66d2ae107e6b4b9c2f4b98a7,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 11:15:52,2024/08/31 11:15:53,2024/08/31 11:20:22,2d_pool,2d_group,50,1001-1140,140,14,Nuke,1,13665734,0,0,4,00:00:04:28,00:00:17:35,00:00:01:15,00:00:00:49,00:00:00:40,00:00:00:02,00:00:00:02,00:00:16:54,00:00:01:12,00:00:00:46,00:00:16:54,00:00:01:12,00:00:00:46,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:05,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,39700774912,4856117897,2338597376,97 %,10 %,11 %,26259158,305163302,0,0,0,
com_0320_prep_tattooremoved_v026.nkversion_sg,66d2a8a17e6b4b9c2f4b9866,yogesh.kate,,,pnewspt079,2024/08/31 10:52:41,2024/08/31 11:00:08,2024/08/31 11:00:22,ingestion_pool,none,50,1,1,1,Python,1,2946,0,0,1,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:14,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:15,00:00:00:03,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,0,0,0,193810432,175844464,175844464,1 %,1 %,1 %,21492,2149172,0,0,0,
com_0320_prep_tattooremoved_v026.nkversion_sg,66d2ae1d7e6b4b9c2f4b98b8,yogesh.kate,,,pnewspt079,2024/08/31 11:16:05,2024/08/31 11:23:30,2024/08/31 11:23:40,ingestion_pool,none,50,1,1,1,Python,1,2960,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,195850240,181744128,181744128,1 %,1 %,1 %,12467,1246608,0,0,0,
com_0320_prep_tattooremoved_v029.nk,66d2e5847e6b4b9c2f4b9c8a,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 15:12:28,2024/08/31 15:17:34,2024/08/31 15:23:48,2d_pool,2d_group,50,1001-1140,140,14,Nuke,1,13908617,0,0,5,00:00:06:13,00:00:26:43,00:00:01:54,00:00:01:33,00:00:01:20,00:00:00:05,00:00:00:07,00:00:25:22,00:00:01:48,00:00:01:26,00:00:25:22,00:00:01:48,00:00:01:26,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,45014417408,9700850651,6704968192,96 %,6 %,7 %,24351618,445122750,0,0,0,
com_0320_prep_tattooremoved_v030.nk,66d2e9657e6b4b9c2f4b9ceb,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 15:29:00,2024/08/31 15:29:01,2024/08/31 15:34:37,2d_pool,2d_group,50,1001-1140,140,14,Nuke,1,13908519,0,0,5,00:00:05:35,00:00:23:12,00:00:01:39,00:00:01:05,00:00:00:40,00:00:00:02,00:00:00:02,00:00:22:31,00:00:01:36,00:00:01:02,00:00:22:31,00:00:01:36,00:00:01:02,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:07,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,44732817408,7956103881,5192830976,99 %,12 %,13 %,43448897,384371119,0,0,0,
com_0320_prep_tattooremoved_v032.nk,66d2f1db7e6b4b9c2f4b9dfb,yogesh.kate,,,pnewspt079.basilic.com,2024/08/31 16:05:07,2024/08/31 16:05:07,2024/08/31 16:10:43,2d_pool,2d_group,100,1001-1140,140,14,Nuke,1,13907870,0,0,5,00:00:05:35,00:00:25:33,00:00:01:49,00:00:01:31,00:00:00:41,00:00:00:02,00:00:00:02,00:00:24:52,00:00:01:46,00:00:01:28,00:00:24:52,00:00:01:46,00:00:01:28,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,44632219648,9264987501,6811478528,98 %,9 %,10 %,37661695,448698626,0,0,0,
com_0320_v001.nk,66d215b47e6b4b9c2f4b91b0,manjunatha.n,,,pnewspt100,2024/08/31 0:25:48,2024/08/31 0:25:48,2024/08/31 0:27:14,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,6,00:00:01:25,00:00:07:47,00:00:01:06,00:00:01:02,00:00:00:27,00:00:00:03,00:00:00:02,00:00:07:20,00:00:01:02,00:00:00:59,00:00:07:20,00:00:01:02,00:00:00:59,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,3030338440,432905491,432208933,5214683136,2001417453,2100544640,63 %,3 %,4 %,4345517,125726515,0,0,0,
com_0320_v001.nk,66d22fbd7e6b4b9c2f4b9350,manjunatha.n,,,pnewspt100,2024/08/31 2:16:53,2024/08/31 2:16:54,2024/08/31 2:18:06,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,7,00:00:01:12,00:00:08:12,00:00:01:10,00:00:01:10,00:00:00:18,00:00:00:02,00:00:00:02,00:00:07:54,00:00:01:07,00:00:01:07,00:00:07:54,00:00:01:07,00:00:01:07,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,3030620899,432945842,432208934,5314002944,1873246811,1872975616,43 %,2 %,1 %,3037665,140041432,0,0,0,
com_0320_v001.nk,66d231547e6b4b9c2f4b9365,manjunatha.n,,,pnewspt100,2024/08/31 2:23:40,2024/08/31 2:23:41,2024/08/31 2:24:58,2d_pool,2d_group,100,1001-1140,140,7,Nuke,0,0,0,0,6,00:00:01:17,00:00:07:22,00:00:01:03,00:00:01:01,00:00:00:18,00:00:00:02,00:00:00:02,00:00:07:03,00:00:01:00,00:00:00:58,00:00:07:03,00:00:01:00,00:00:00:58,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,3030622745,432946106,432208934,5427912704,2074534820,1989095936,49 %,2 %,2 %,3059755,117579794,0,0,0,
