Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes)
SBA-1995_prep_SR_robotic_hand_v028.nk,66d846847e6b4b9c2f4bdca2,narayan.patil,,,pnewspt086,2024/09/04 17:07:40,2024/09/04 17:07:41,2024/09/04 17:12:58,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,15653819,0,0,17,00:00:05:16,00:01:28:12,00:00:00:33,00:00:00:32,00:00:00:57,00:00:00:00,00:00:00:00,00:01:25:58,00:00:00:32,00:00:00:30,00:01:25:58,00:00:00:32,00:00:00:30,00:00:00:33,00:00:00:00,00:00:00:32,00:00:00:32,00:00:00:33,00:00:00:00,00:00:00:31,00:00:00:31,00:00:00:00,00:00:00:00,7259527154,46239026,46369065,21354676224,2311671234,2250691840,99 %,4 %,3 %,59083042,1385527008,0,0,0
SBA-1995_prep_SR_robotic_hand_v032.nk,66d84bf07e6b4b9c2f4bdd02,narayan.patil,,,pnewspt086,2024/09/04 17:30:48,2024/09/04 17:30:49,2024/09/04 17:35:30,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,12019093,0,0,17,00:00:04:40,00:01:17:16,00:00:00:29,00:00:00:28,00:00:01:21,00:00:00:00,00:00:00:00,00:01:14:39,00:00:00:28,00:00:00:26,00:01:14:39,00:00:00:28,00:00:00:26,00:00:00:29,00:00:00:00,00:00:00:28,00:00:00:28,00:00:00:29,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:00,00:00:00:00,7466230875,47555610,47723250,7106670592,1375798686,1314369792,99 %,2 %,1 %,21172705,1170186582,0,0,0
SBA-1995_prep_SR_robotic_hand_v032.nk,66d859c77e6b4b9c2f4bdd8b,narayan.patil,,,pnewspt086,2024/09/04 18:29:51,2024/09/04 18:29:51,2024/09/04 18:33:18,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,12044338,0,0,26,00:00:03:26,00:01:26:44,00:00:00:33,00:00:00:30,00:00:01:50,00:00:00:00,00:00:00:00,00:01:24:05,00:00:00:32,00:00:00:29,00:01:24:05,00:00:00:32,00:00:00:29,00:00:00:33,00:00:00:00,00:00:00:32,00:00:00:32,00:00:00:31,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:00,00:00:00:00,7466311537,47556124,47712262,6982651904,1363823324,1332758656,94 %,1 %,1 %,20663034,1358892573,0,0,0
SBA-1995_prep_SR_robotic_hand_v032.nk,66d85b8e7e6b4b9c2f4bddb6,narayan.patil,,,pnewspt086,2024/09/04 18:37:26,2024/09/04 18:37:27,2024/09/04 18:41:28,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,12044362,0,2,17,00:00:04:01,00:01:05:04,00:00:00:24,00:00:00:22,00:00:00:55,00:00:00:00,00:00:00:00,00:01:02:54,00:00:00:24,00:00:00:21,00:01:02:54,00:00:00:24,00:00:00:21,00:00:00:24,00:00:00:00,00:00:00:24,00:00:00:24,00:00:00:23,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:27,00:00:00:00,7466311537,47556124,47712262,7087751168,1329394010,1292274944,96 %,1 %,1 %,16584608,969558837,0,0,0
SBA-1995_prep_SR_robotic_hand_v032.nk,66d87c007e6b4b9c2f4be019,narayan.patil,,,pnewspt086,2024/09/04 20:55:52,2024/09/04 20:55:53,2024/09/04 21:00:42,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,12164588,0,0,17,00:00:04:48,00:01:18:27,00:00:00:29,00:00:00:26,00:00:00:55,00:00:00:00,00:00:00:00,00:01:16:14,00:00:00:29,00:00:00:25,00:01:16:14,00:00:00:29,00:00:00:25,00:00:00:29,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:27,00:00:00:00,00:00:00:26,00:00:00:26,00:00:00:00,00:00:00:00,7466264993,47555827,47712241,7337562112,1314949000,1289857152,96 %,1 %,1 %,21014394,1200696894,0,0,0
SBA-1995_prep_SR_robotic_hand_v032.nk,66d89d247e6b4b9c2f4be183,narayan.patil,,,pnewspt086,2024/09/04 23:17:15,2024/09/04 23:17:16,2024/09/04 23:21:53,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,12176740,0,0,17,00:00:04:36,00:01:15:42,00:00:00:28,00:00:00:25,00:00:00:56,00:00:00:00,00:00:00:00,00:01:13:29,00:00:00:28,00:00:00:24,00:01:13:29,00:00:00:28,00:00:00:24,00:00:00:28,00:00:00:00,00:00:00:28,00:00:00:28,00:00:00:26,00:00:00:00,00:00:00:25,00:00:00:25,00:00:00:00,00:00:00:00,7466256274,47555772,47712241,7236395008,1287364080,1245107712,97 %,2 %,1 %,25148409,1162546646,0,0,0
SBA-1995_v016.nk,66d75ab47e6b4b9c2f4bd251,kunal.bhopale,,,pnewspt085,2024/09/04 0:21:31,2024/09/04 0:21:33,2024/09/04 0:24:23,2d_pool,2d_group,100,1030-1149,120,120,Nuke,1,2813518,0,2,17,00:00:02:50,00:00:46:48,00:00:00:23,00:00:00:21,00:00:00:51,00:00:00:00,00:00:00:00,00:00:45:00,00:00:00:22,00:00:00:20,00:00:45:00,00:00:00:22,00:00:00:20,00:00:00:23,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:30,00:00:00:00,2808674926,23405624,23281591,46224662528,2609729328,2747978496,99 %,6 %,2 %,56431361,691598604,0,0,0
SBA-1995_v018.nk,66d7605c7e6b4b9c2f4bd2a9,kunal.bhopale,,,pnewspt085,2024/09/04 0:45:40,2024/09/04 0:45:41,2024/09/04 0:49:35,2d_pool,2d_group,100,1020-1149,130,130,Nuke,1,2675072,0,0,17,00:00:03:53,00:01:05:50,00:00:00:30,00:00:00:24,00:00:00:52,00:00:00:00,00:00:00:00,00:01:03:56,00:00:00:29,00:00:00:23,00:01:03:56,00:00:00:29,00:00:00:23,00:00:00:30,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:25,00:00:00:00,00:00:00:24,00:00:00:24,00:00:00:00,00:00:00:00,3040563541,23388950,23446455,57772826624,3877724767,2046047744,99 %,3 %,1 %,49968934,1024176045,0,0,0
SBA-1995_v018.nk,66d7674d7e6b4b9c2f4bd31c,kunal.bhopale,,,pnewspt085,2024/09/04 1:15:17,2024/09/04 1:15:17,2024/09/04 1:18:33,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,2743064,0,0,17,00:00:03:15,00:00:53:12,00:00:00:20,00:00:00:20,00:00:00:52,00:00:00:00,00:00:00:00,00:00:51:04,00:00:00:19,00:00:00:19,00:00:51:04,00:00:00:19,00:00:00:19,00:00:00:20,00:00:00:00,00:00:00:19,00:00:00:19,00:00:00:21,00:00:00:00,00:00:00:20,00:00:00:20,00:00:00:00,00:00:00:00,3700537149,23570300,23600055,12197961728,1237523874,1322779776,97 %,1 %,1 %,14099989,766196712,0,0,0
SBA-1995_v024.nk,66d8413b7e6b4b9c2f4bdc4b,kunal.bhopale,,,pnewspt085,2024/09/04 16:45:07,2024/09/04 16:45:08,2024/09/04 16:47:46,2d_pool,2d_group,100,993-1149,157,157,Nuke,1,3084788,0,3,14,00:00:02:38,00:00:36:11,00:00:00:13,00:00:00:13,00:00:01:18,00:00:00:00,00:00:00:00,00:00:33:42,00:00:00:12,00:00:00:12,00:00:33:42,00:00:00:12,00:00:00:12,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:38,00:00:00:00,3698952658,23560208,23599786,19291598848,1118191628,962582528,99 %,5 %,4 %,23251113,427215490,0,0,0
