Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes)
306_43_sdh_0140_prep_lightremoval_removedsllight_v002_,66e1e93b7e6b4b9c2f4c60bb,sandeep.tapkir,None,,pnewstr065.basilic.com,2024/09/12 0:32:19,2024/09/12 0:34:01,2024/09/12 0:34:34,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1164410880,786691648,786691648,56 %,17 %,17 %,1513031,8900179,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v003.%04d_,66e2cc7a7e6b4b9c2f4c6e90,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:41:54,2024/09/12 16:43:04,2024/09/12 16:45:43,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3968,0,0,1,00:00:02:38,00:00:02:38,00:00:02:38,00:00:02:38,00:00:00:03,00:00:00:03,00:00:00:03,00:00:02:35,00:00:02:35,00:00:02:35,00:00:02:35,00:00:02:35,00:00:02:35,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,568180736,536199296,536199296,11 %,2 %,2 %,947910,47395496,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v003_,66e2cc7f7e6b4b9c2f4c6e91,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:41:59,2024/09/12 16:46:16,2024/09/12 16:46:49,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:32,00:00:00:32,00:00:00:32,00:00:00:32,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1162592256,767784256,767784256,92 %,27 %,27 %,1971606,7302241,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v004.%04d_,66e2cce17e6b4b9c2f4c6ea5,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:43:37,2024/09/12 16:55:50,2024/09/12 16:58:22,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3968,0,0,1,00:00:02:31,00:00:02:31,00:00:02:31,00:00:02:31,00:00:00:02,00:00:00:02,00:00:00:02,00:00:02:28,00:00:02:28,00:00:02:28,00:00:02:28,00:00:02:28,00:00:02:28,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,568750080,529747392,529747392,10 %,1 %,1 %,455093,45509272,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v004_,66e2cce47e6b4b9c2f4c6ea6,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:43:40,2024/09/12 16:59:03,2024/09/12 16:59:39,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:36,00:00:00:36,00:00:00:36,00:00:00:36,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1168699392,821862400,821862400,47 %,17 %,17 %,1028291,6048768,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v005.%04d_,66e2ce8a7e6b4b9c2f4c6ed8,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:50:41,2024/09/12 16:51:35,2024/09/12 16:53:32,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3968,0,0,1,00:00:01:56,00:00:01:56,00:00:01:56,00:00:01:56,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:53,00:00:01:53,00:00:01:53,00:00:01:53,00:00:01:53,00:00:01:53,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,568020992,526407520,526407520,6 %,1 %,1 %,340507,34050616,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v005_,66e2ce8d7e6b4b9c2f4c6ed9,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:50:45,2024/09/12 16:53:43,2024/09/12 16:54:23,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:39,00:00:00:39,00:00:00:39,00:00:00:39,00:00:00:03,00:00:00:03,00:00:00:03,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1168244736,768920704,768920704,57 %,18 %,18 %,1925302,10696118,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v006.%04d_,66e2d0747e6b4b9c2f4c6eed,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:58:52,2024/09/12 16:58:52,2024/09/12 17:00:19,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3996,0,0,1,00:00:01:26,00:00:01:26,00:00:01:26,00:00:01:26,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,567308288,519355168,519355168,6 %,3 %,3 %,658582,21952714,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v006_,66e2d0777e6b4b9c2f4c6eef,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 16:58:55,2024/09/12 17:01:09,2024/09/12 17:01:48,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:38,00:00:00:38,00:00:00:38,00:00:00:38,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:35,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1163411456,847891584,847891584,59 %,18 %,18 %,1283155,7128634,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v007.%04d_,66e32c837e6b4b9c2f4c72b0,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 23:31:39,2024/09/12 23:31:39,2024/09/12 23:32:59,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3996,0,0,1,00:00:01:19,00:00:01:19,00:00:01:19,00:00:01:19,00:00:00:03,00:00:00:03,00:00:00:03,00:00:01:16,00:00:01:16,00:00:01:16,00:00:01:16,00:00:01:16,00:00:01:16,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,568893440,517144384,517144384,7 %,2 %,2 %,443330,22166496,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v007_,66e32c877e6b4b9c2f4c72b2,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 23:31:43,2024/09/12 23:33:50,2024/09/12 23:34:24,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:34,00:00:00:34,00:00:00:34,00:00:00:34,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1169367040,736629056,736629056,61 %,20 %,20 %,1780480,8902397,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v008.%04d_,66e32cd97e6b4b9c2f4c72c5,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 23:33:05,2024/09/12 23:34:54,2024/09/12 23:36:10,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,3968,0,0,1,00:00:01:15,00:00:01:15,00:00:01:15,00:00:01:15,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:12,00:00:01:12,00:00:01:12,00:00:01:12,00:00:01:12,00:00:01:12,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,567513088,513717984,513717984,7 %,3 %,3 %,665547,22184870,0,0,0
306_43_sdh_0140_prep_lightremoval_removedsllight_v008_,66e32cdf7e6b4b9c2f4c72c7,sandeep.tapkir,None,,pnewspt084.basilic.com,2024/09/12 23:33:11,2024/09/12 23:37:02,2024/09/12 23:37:34,2d_pool,2d_group,50,1017-1161,145,1,Nuke,1,8900,0,0,1,00:00:00:32,00:00:00:32,00:00:00:32,00:00:00:32,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:29,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1160798208,805009088,805009088,98 %,31 %,31 %,2268507,7317763,0,0,0
